Catagery	Object_int_name	Object_Ext_name	Field_int_name	Field_ext_name	Field_type	Geom_type	Join_type	Relation	Is_Enum	Enum_values	Data_type
lnd_transportation_terminal	lnd_transportation_terminal	Transportation Terminal	remarks_annotation	Remarks Annotation	dd_geom_field	text	No	No	No		NA
lnd_transportation_terminal	lnd_transportation_terminal	Transportation Terminal	source_data_date	Source Data Date	dd_phys_field	No	No	No	No		ds_date
lnd_transportation_terminal	lnd_transportation_terminal	Transportation Terminal	id	ID	dd_phys_field	No	No	No	No		integer
lnd_urban_area	lnd_urban_area	Urban Area	settlement_extent	Settlement Extent	dd_geom_field	area	No	No	No		NA
lnd_urban_area	lnd_urban_area	Urban Area	source_data_date	Source Data Date	dd_phys_field	No	No	No	No		ds_date
lnd_urban_area	lnd_urban_area	Urban Area	remarks_annotation	Remarks Annotation	dd_geom_field	text	No	No	No		NA
lnd_urban_area	lnd_urban_area	Urban Area	town_extent	Town Extent	dd_geom_field	area	No	No	No		NA
lnd_urban_area	lnd_urban_area	Urban Area	neighborhood_extent	Neighborhood Extent	dd_geom_field	area	No	No	No		NA
lnd_urban_area	lnd_urban_area	Urban Area	id	Id	dd_phys_field	No	No	No	No		integer
lnd_urban_area	lnd_urban_area	Urban Area	name	Name	dd_phys_field	No	No	No	No		ds_char16_vector
lnd_urban_area	lnd_urban_area	Urban Area	annotation	Annotation	dd_geom_field	text	No	No	No		NA
lnd_urban_area	lnd_urban_area	Urban Area	village_annotation	Village Annotation	dd_geom_field	text	No	No	No		NA
lnd_urban_area	lnd_urban_area	Urban Area	neighborhood_annotation	Neighborhood Annotation	dd_geom_field	text	No	No	No		NA
lnd_urban_area	lnd_urban_area	Urban Area	community_extent	Community Extent	dd_geom_field	area	No	No	No		NA
lnd_urban_area	lnd_urban_area	Urban Area	village_extent	Village Extent	dd_geom_field	area	No	No	No		NA
lnd_urban_area	lnd_urban_area	Urban Area	source_data	Source Data	dd_phys_field	No	No	No	No		ds_char16_vector
lnd_urban_area	lnd_urban_area	Urban Area	source_id	Source ID	dd_phys_field	No	No	No	No		integer
lnd_urban_area	lnd_urban_area	Urban Area	city_extent	City Extent	dd_geom_field	area	No	No	No		NA
lnd_urban_area	lnd_urban_area	Urban Area	community_annotation	Community Annotation	dd_geom_field	text	No	No	No		NA
lnd_urban_area	lnd_urban_area	Urban Area	suburb_annotation	Suburb Annotation	dd_geom_field	text	No	No	No		NA
lnd_urban_area	lnd_urban_area	Urban Area	type	Type	dd_phys_field	No	No	No	Yes	,City,Community,Neighborhood,Settlement,Suburb,Town,Unknown,Village	NA
lnd_urban_area	lnd_urban_area	Urban Area	settlement_annotation	Settlement Annotation	dd_geom_field	text	No	No	No		NA
lnd_urban_area	lnd_urban_area	Urban Area	town_annotation	Town Annotation	dd_geom_field	text	No	No	No		NA
lnd_urban_area	lnd_urban_area	Urban Area	city_annotation	City Annotation	dd_geom_field	text	No	No	No		NA
lnd_urban_area	lnd_urban_area	Urban Area	suburb_extent	Suburb Extent	dd_geom_field	area	No	No	No		NA
lnd_urban_area	lnd_urban_area	Urban Area	remarks_id	remarks_id	dd_phys_field	No	No	No	No		integer
lnd_urban_area	lnd_urban_area	Urban Area	extent	Extent	dd_geom_field	area	No	No	No		NA
lnd_waterbody	lnd_waterbody	Waterbody	quarry_extent	Quarry Extent	dd_geom_field	area	No	No	No		NA
lnd_waterbody	lnd_waterbody	Waterbody	lnd_flood_plains	Lnd Flood Plains	dd_join_field	No	Flood Plain	0:n	No		NA
lnd_waterbody	lnd_waterbody	Waterbody	bay_route	Bay Route	dd_geom_field	simple_chain	No	No	No		NA
lnd_waterbody	lnd_waterbody	Waterbody	tp_district	District	dd_phys_field	No	No	No	Yes	,,Unknown	NA
lnd_waterbody	lnd_waterbody	Waterbody	name	Name	dd_phys_field	No	No	No	No		ds_char16_vector
lnd_waterbody	lnd_waterbody	Waterbody	tp_survey_remark	Surveyor Remarks	dd_phys_field	No	No	No	No		ds_char16_vector
lnd_waterbody	lnd_waterbody	Waterbody	gravel_pit_extent	Gravel Pit Extent	dd_geom_field	area	No	No	No		NA
lnd_waterbody	lnd_waterbody	Waterbody	tp_updated_by	Updated By	dd_phys_field	No	No	No	No		ds_char16_vector
lnd_waterbody	lnd_waterbody	Waterbody	sound_route	Sound Route	dd_geom_field	simple_chain	No	No	No		NA
lnd_waterbody	lnd_waterbody	Waterbody	tp_locality	Locality	dd_phys_field	No	No	No	Yes	,,Unknown	NA
lnd_waterbody	lnd_waterbody	Waterbody	tp_sub_division_name	Sub Division Name	dd_phys_field	No	No	No	Yes	,,Aska,Balimela,Balliguda,Bellaguntha,Bhanjanagar-1,Bhanjanagar-2,Bijipur-Industrial,Bisama Cuttack,Boriguma,Boudh,Buguda,Chatrapur,Chikiti,Digapahandi,G Udayagiri,Gopalpur,Gumuda,Gunupur,Hinjilicut,JESD-1,JESD-2,Kabisuryanagar,Kanisi,Kasinagar,Khallikote,Kodala,Koraput,Laxmipur,Malkangiri,Manmunda,Mohana,Nawarangpur,Nuagam,Papadahandi,Paralakhemundi,Phulbani,Polasara,Purushottampur,R Udaygiri,Rambha,Rayagada,SDO-1,SDO-2,SDO-3,SDO-4,Sheragada,Sorada,Sunabeda,Therubali,Umarkote,Unknown,Uppalada	NA
lnd_waterbody	lnd_waterbody	Waterbody	lake_route	Lake Route	dd_geom_field	simple_chain	No	No	No		NA
lnd_waterbody	lnd_waterbody	Waterbody	tp_sub_locality	Sub Locality	dd_phys_field	No	No	No	Yes	,,Unknown	NA
lnd_waterbody	lnd_waterbody	Waterbody	tp_created_date_in_gis	Created Date in GIS	dd_phys_field	No	No	No	No		ds_date
lnd_waterbody	lnd_waterbody	Waterbody	bay_extent	Bay Extent	dd_geom_field	area	No	No	No		NA
lnd_waterbody	lnd_waterbody	Waterbody	leader_line	Leader Line	dd_geom_field	simple_chain	No	No	No		NA
lnd_waterbody	lnd_waterbody	Waterbody	pond_route	Pond Route	dd_geom_field	simple_chain	No	No	No		NA
lnd_waterbody	lnd_waterbody	Waterbody	tp_circle_name	Circle Name	dd_phys_field	No	No	No	Yes	,,Aska,Berhampur,Bhanjarnagar,City Circle,Jeypore,Rayagada,Unknown	NA
lnd_waterbody	lnd_waterbody	Waterbody	tp_updated_date_in_gis	Updated Date in GIS	dd_phys_field	No	No	No	No		ds_date
lnd_waterbody	lnd_waterbody	Waterbody	swamp_route	Swamp Route	dd_geom_field	simple_chain	No	No	No		NA
lnd_waterbody	lnd_waterbody	Waterbody	pond_extent	Pond Extent	dd_geom_field	area	No	No	No		NA
lnd_waterbody	lnd_waterbody	Waterbody	reservoir_extent	Reservoir Extent	dd_geom_field	area	No	No	No		NA
lnd_waterbody	lnd_waterbody	Waterbody	remarks_id	remarks_id	dd_phys_field	No	No	No	No		integer
lnd_waterbody	lnd_waterbody	Waterbody	quarry_route	Quarry Route	dd_geom_field	simple_chain	No	No	No		NA
lnd_waterbody	lnd_waterbody	Waterbody	extent	Extent	dd_geom_field	area	No	No	No		NA
lnd_waterbody	lnd_waterbody	Waterbody	id	ID	dd_phys_field	No	No	No	No		integer
lnd_waterbody	lnd_waterbody	Waterbody	source_id	Source ID	dd_phys_field	No	No	No	No		integer
lnd_waterbody	lnd_waterbody	Waterbody	ocean_extent	Ocean Extent	dd_geom_field	area	No	No	No		NA
lnd_waterbody	lnd_waterbody	Waterbody	tp_pincode	Pincode	dd_phys_field	No	No	No	Yes	,,760010,760011,Unknown	NA
lnd_waterbody	lnd_waterbody	Waterbody	tp_city	City	dd_phys_field	No	No	No	Yes	,,Unknown	NA
lnd_waterbody	lnd_waterbody	Waterbody	dry_detention_area_extent	Dry Detention Area Extent	dd_geom_field	area	No	No	No		NA
lnd_waterbody	lnd_waterbody	Waterbody	lnd_waterbody_annotations	Lnd Waterbody Annotations	dd_join_field	No	Waterbody Annotation	1:n	No		NA
lnd_waterbody	lnd_waterbody	Waterbody	reservoir_route	Reservoir Route	dd_geom_field	simple_chain	No	No	No		NA
lnd_waterbody	lnd_waterbody	Waterbody	pool_extent	Pool Extent	dd_geom_field	area	No	No	No		NA
lnd_waterbody	lnd_waterbody	Waterbody	source_data	Source Data	dd_phys_field	No	No	No	No		ds_char16_vector
lnd_waterbody	lnd_waterbody	Waterbody	tp_created_by	Created By	dd_phys_field	No	No	No	No		ds_char16_vector
lnd_waterbody	lnd_waterbody	Waterbody	tp_section_name	Section Name	dd_phys_field	No	No	No	Yes	,,Adava,Ambapua,Aska Road-ESO1,Aska-1,B Singipur,Badagada,Baipariguda,Balimela,Balipadar,Balisira,Balliguda,Bandhugaon,Baunsuni,Beguniapada,Belaguntha,Bhanjanagar-ESO1,Bhanjanagar-ESO2,Bhejiput,Bisama Cuttack,Bomakei,Boriguma,Boudh,Budhamba,Buguda,Chandahandi,Chandragiri,Chatrapur-1,Chatrapur-2,Chikiti,Chirikipada,City Hospital-Bijipur,Dabugam,Daringibadi,Dharakote,Digapahandi,G Udayagiri,Gandhinagar,Ganjam,Garabandha,Gate Bazar-ESO3,Golanthara,Gopalpur,Gosaninuagam,Gudari,Gumma,Gumuda,Gunupur,Gunupur Rural,Head Quarter,Hinjilicut,J K Pur,J N Prasad,Jagapur,Jeypore-1,Jeypore-2,Jeypore-3,Jharigam,K B Pur,Kabisuryanagar,Kakiriguma,Kalimela,Kanchuru,Kanisi,Kanteipally,Kasinagar,Kasipur,Keshpur,Khajuripada-Phulbani,Khajuripada-R Udaygiri,Khallikote,Kodala,Konkarada,Koraput-1,Koraput-2,Kosagumuda,Kotpad,Kukudakhandi,Kundra,Lanjipally,Lathi,Laxmipur,Luchapada,Malkangiri,Malud,Manamunda,Mathili,Medical,Mohana,Muniguda,Nandapur,Nawarangpur,Nawarangpur Rural,Nuagam-1,Nuagam-2,Nuapada,Old Berhampur-ESO2,Padmapur,Papadahandi,Paralakhemundi Rural,Paralakhemundi Town,Patrapur,Pattangi,Pattapur,Phiringia,Phulbani,Pitala,Polosara,Pudamari,Purunakatak,Purushottampur,R Udaygiri,Raighar,Raikia,Rambha,Ramnaguda,Randhapalli,Rayagada,Rayagada rural,Rayagada-1,Rayagada-2,Sheragada,Sikarpai,Similiguda,Soroda,Sunabeda,Surangi,T Khunti,Taratarini,Therubali,Tikabali,Tilisingi,Tumudibandha,Umerkote,University,Unknown,Upalada	NA
lnd_waterbody	lnd_waterbody	Waterbody	tp_division_name	Division Name	dd_phys_field	No	No	No	Yes	,,Aska-1,Aska-2,Berhampur Division-1,Berhampur Division-2,Berhampur Division-3,Bhanjanagar,Boudh,Ganjam North,Ganjam South,Gunupur,Hinjilicut,Jeypore,Koraput,Malkangiri,Nawarangpur,Paralakhemundi,Phulbani,Purushottampur,Rayagada,Unknown	NA
lnd_waterbody	lnd_waterbody	Waterbody	route	Route	dd_geom_field	simple_chain	No	No	No		NA
lnd_waterbody	lnd_waterbody	Waterbody	tp_ward_name	Ward Name	dd_phys_field	No	No	No	Yes	,,Unknown	NA
lnd_waterbody	lnd_waterbody	Waterbody	sound_extent	Sound Extent	dd_geom_field	area	No	No	No		NA
lnd_waterbody	lnd_waterbody	Waterbody	gravel_pit_route	Gravel Pit Route	dd_geom_field	simple_chain	No	No	No		NA
lnd_waterbody	lnd_waterbody	Waterbody	marsh_route	Marsh Route	dd_geom_field	simple_chain	No	No	No		NA
lnd_waterbody	lnd_waterbody	Waterbody	marsh_extent	Marsh Extent	dd_geom_field	area	No	No	No		NA
lnd_waterbody	lnd_waterbody	Waterbody	lake_extent	Lake Extent	dd_geom_field	area	No	No	No		NA
lnd_waterbody	lnd_waterbody	Waterbody	dry_detention_area_route	Dry Detention Area Route	dd_geom_field	simple_chain	No	No	No		NA
lnd_waterbody	lnd_waterbody	Waterbody	swamp_extent	Swamp Extent	dd_geom_field	area	No	No	No		NA
lnd_waterbody	lnd_waterbody	Waterbody	ocean_route	Ocean Route	dd_geom_field	simple_chain	No	No	No		NA
lnd_waterbody	lnd_waterbody	Waterbody	remarks_annotation	Remarks Annotation	dd_geom_field	text	No	No	No		NA
lnd_waterbody	lnd_waterbody	Waterbody	type	Type	dd_phys_field	No	No	No	Yes	,Bay,Canal,Drainage,Dry Detention Area,Gravel Pit,Lake,Marsh,Nallah,Ocean,Other,Pond,Pool,Quarry,Reservoir,River,Sea,Sound,Swamp,Swimming Pool,Unknown,Well	NA
lnd_waterbody	lnd_waterbody	Waterbody	source_data_date	Source Data Date	dd_phys_field	No	No	No	No		ds_date
lnd_waterbody	lnd_waterbody	Waterbody	tp_fme_unique_id	FME Unique ID	dd_phys_field	No	No	No	No		ds_char16_vector
lnd_waterbody	lnd_waterbody	Waterbody	pool_route	Pool Route	dd_geom_field	simple_chain	No	No	No		NA
lnd_waterbody	lnd_waterbody	Waterbody	tp_calculated_area	Calculated Area	dd_phys_field	No	No	No	No		float
lnd_waterbody_annotation	lnd_waterbody_annotation	Waterbody Annotation	dry_detention_area_annotation	Dry Detention Area Annotation	dd_geom_field	text	No	No	No		NA
lnd_waterbody_annotation	lnd_waterbody_annotation	Waterbody Annotation	bay_annotation	Bay Annotation	dd_geom_field	text	No	No	No		NA
lnd_waterbody_annotation	lnd_waterbody_annotation	Waterbody Annotation	pool_annotation	Pool Annotation	dd_geom_field	text	No	No	No		NA
lnd_waterbody_annotation	lnd_waterbody_annotation	Waterbody Annotation	lnd_waterbody_id	Lnd Waterbody Id	dd_phys_field	No	No	No	No		integer
lnd_waterbody_annotation	lnd_waterbody_annotation	Waterbody Annotation	source_data_date	Source Data Date	dd_phys_field	No	No	No	No		ds_date
lnd_waterbody_annotation	lnd_waterbody_annotation	Waterbody Annotation	marsh_annotation	Marsh Annotation	dd_geom_field	text	No	No	No		NA
lnd_waterbody_annotation	lnd_waterbody_annotation	Waterbody Annotation	id	ID	dd_phys_field	No	No	No	No		integer
lnd_waterbody_annotation	lnd_waterbody_annotation	Waterbody Annotation	source_id	Source ID	dd_phys_field	No	No	No	No		integer
lnd_waterbody_annotation	lnd_waterbody_annotation	Waterbody Annotation	sound_annotation	Sound Annotation	dd_geom_field	text	No	No	No		NA
lnd_waterbody_annotation	lnd_waterbody_annotation	Waterbody Annotation	reservoir_annotation	Reservoir Annotation	dd_geom_field	text	No	No	No		NA
lnd_waterbody_annotation	lnd_waterbody_annotation	Waterbody Annotation	gravel_pit_annotation	Gravel Pit Annotation	dd_geom_field	text	No	No	No		NA
lnd_waterbody_annotation	lnd_waterbody_annotation	Waterbody Annotation	pond_annotation	Pond Annotation	dd_geom_field	text	No	No	No		NA
lnd_waterbody_annotation	lnd_waterbody_annotation	Waterbody Annotation	swamp_annotation	Swamp Annotation	dd_geom_field	text	No	No	No		NA
lnd_waterbody_annotation	lnd_waterbody_annotation	Waterbody Annotation	leader_line	Leader Line	dd_geom_field	simple_chain	No	No	No		NA
lnd_waterbody_annotation	lnd_waterbody_annotation	Waterbody Annotation	lnd_waterbody	Waterbody	dd_join_field	No	Waterbody	1:n	No		NA
lnd_waterbody_annotation	lnd_waterbody_annotation	Waterbody Annotation	quarry_annotation	Quarry Annotation	dd_geom_field	text	No	No	No		NA
lnd_waterbody_annotation	lnd_waterbody_annotation	Waterbody Annotation	source_data	Source Data	dd_phys_field	No	No	No	No		ds_char16_vector
lnd_waterbody_annotation	lnd_waterbody_annotation	Waterbody Annotation	ocean_annotation	Ocean Annotation	dd_geom_field	text	No	No	No		NA
lnd_waterbody_annotation	lnd_waterbody_annotation	Waterbody Annotation	annotation	Annotation	dd_geom_field	text	No	No	No		NA
lnd_waterbody_annotation	lnd_waterbody_annotation	Waterbody Annotation	lake_annotation	Lake Annotation	dd_geom_field	text	No	No	No		NA
lnd_waterway	lnd_waterway	Waterway	legal_drain_extent	Legal Drain Extent	dd_geom_field	area	No	No	No		NA
lnd_waterway	lnd_waterway	Waterway	source_id	Source ID	dd_phys_field	No	No	No	No		integer
lnd_waterway	lnd_waterway	Waterway	ditch_route	Ditch Route	dd_geom_field	chain	No	No	No		NA
lnd_waterway	lnd_waterway	Waterway	scenic_river_route	Scenic River Route	dd_geom_field	chain	No	No	No		NA
lnd_waterway	lnd_waterway	Waterway	route	Route	dd_geom_field	chain	No	No	No		NA
lnd_waterway	lnd_waterway	Waterway	stream_extent	Stream Extent	dd_geom_field	area	No	No	No		NA
lnd_waterway	lnd_waterway	Waterway	remarks_annotation	Remarks Annotation	dd_geom_field	text	No	No	No		NA
lnd_waterway	lnd_waterway	Waterway	length	Length	dd_phys_field	No	No	No	No		float
lnd_waterway	lnd_waterway	Waterway	river_extent	River Extent	dd_geom_field	area	No	No	No		NA
lnd_waterway	lnd_waterway	Waterway	legal_drain_route	Legal Drain Route	dd_geom_field	chain	No	No	No		NA
lnd_waterway	lnd_waterway	Waterway	extent	Extent	dd_geom_field	area	No	No	No		NA
lnd_waterway	lnd_waterway	Waterway	scenic_river_extent	Scenic River Extent	dd_geom_field	area	No	No	No		NA
lnd_waterway	lnd_waterway	Waterway	lnd_waterway_annotations	Waterway Annotations	dd_join_field	No	Waterway Annotation	1:n	No		NA
lnd_waterway	lnd_waterway	Waterway	leader_line	Leader Line	dd_geom_field	simple_chain	No	No	No		NA
lnd_waterway	lnd_waterway	Waterway	remarks_id	remarks_id	dd_phys_field	No	No	No	No		integer
lnd_waterway	lnd_waterway	Waterway	creek_route	Creek Route	dd_geom_field	chain	No	No	No		NA
lnd_waterway	lnd_waterway	Waterway	canal_route	Canal Route	dd_geom_field	chain	No	No	No		NA
lnd_waterway	lnd_waterway	Waterway	type	Type	dd_phys_field	No	No	No	Yes	,Canal,Channel,Creek,Ditch,Legal Drain,River,Scenic River,Stream,Unknown	NA
lnd_waterway	lnd_waterway	Waterway	ditch_extent	Ditch Extent	dd_geom_field	area	No	No	No		NA
lnd_waterway	lnd_waterway	Waterway	canal_extent	Canal Extent	dd_geom_field	area	No	No	No		NA
lnd_waterway	lnd_waterway	Waterway	channel_route	Channel Route	dd_geom_field	chain	No	No	No		NA
lnd_waterway	lnd_waterway	Waterway	id	ID	dd_phys_field	No	No	No	No		integer
lnd_waterway	lnd_waterway	Waterway	name	Name	dd_phys_field	No	No	No	No		ds_char16_vector
lnd_waterway	lnd_waterway	Waterway	river_route	River Route	dd_geom_field	chain	No	No	No		NA
lnd_waterway	lnd_waterway	Waterway	source_data_date	Source Data Date	dd_phys_field	No	No	No	No		ds_date
lnd_waterway	lnd_waterway	Waterway	stream_route	Stream Route	dd_geom_field	chain	No	No	No		NA
lnd_waterway	lnd_waterway	Waterway	source_data	Source Data	dd_phys_field	No	No	No	No		ds_char16_vector
lnd_waterway	lnd_waterway	Waterway	lnd_flood_plains	Lnd Flood Plains	dd_join_field	No	Flood Plain	0:n	No		NA
lnd_waterway	lnd_waterway	Waterway	navigable_ind	Navigable?	dd_phys_field	No	No	No	Yes	,No,Unknown,Yes	NA
lnd_waterway	lnd_waterway	Waterway	creek_extent	Creek Extent	dd_geom_field	area	No	No	No		NA
lnd_waterway	lnd_waterway	Waterway	channel_extent	Channel Extent	dd_geom_field	area	No	No	No		NA
lnd_waterway_annotation	lnd_waterway_annotation	Waterway Annotation	scenic_river_annotation	Scenic River Annotation	dd_geom_field	text	No	No	No		NA
lnd_waterway_annotation	lnd_waterway_annotation	Waterway Annotation	source_data_date	Source Data Date	dd_phys_field	No	No	No	No		ds_date
lnd_waterway_annotation	lnd_waterway_annotation	Waterway Annotation	stream_annotation	Stream Annotation	dd_geom_field	text	No	No	No		NA
lnd_waterway_annotation	lnd_waterway_annotation	Waterway Annotation	channel_annotation	Channel Annotation	dd_geom_field	text	No	No	No		NA
lnd_waterway_annotation	lnd_waterway_annotation	Waterway Annotation	ditch_annotation	Ditch Annotation	dd_geom_field	text	No	No	No		NA
lnd_waterway_annotation	lnd_waterway_annotation	Waterway Annotation	creek_annotation	Creek Annotation	dd_geom_field	text	No	No	No		NA
lnd_waterway_annotation	lnd_waterway_annotation	Waterway Annotation	lnd_waterway	Waterway	dd_join_field	No	Waterway	1:n	No		NA
lnd_waterway_annotation	lnd_waterway_annotation	Waterway Annotation	id	ID	dd_phys_field	No	No	No	No		integer
lnd_waterway_annotation	lnd_waterway_annotation	Waterway Annotation	lnd_waterway_id	Lnd Waterway Id	dd_phys_field	No	No	No	No		integer
lnd_waterway_annotation	lnd_waterway_annotation	Waterway Annotation	annotation	Annotation	dd_geom_field	text	No	No	No		NA
lnd_waterway_annotation	lnd_waterway_annotation	Waterway Annotation	river_annotation	River Annotation	dd_geom_field	text	No	No	No		NA
lnd_waterway_annotation	lnd_waterway_annotation	Waterway Annotation	source_id	Source ID	dd_phys_field	No	No	No	No		integer
lnd_waterway_annotation	lnd_waterway_annotation	Waterway Annotation	source_data	Source Data	dd_phys_field	No	No	No	No		ds_char16_vector
